label,idx,prompt_text
0,175632,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: One popular hypothesis about Aug. 17 is the notion that Clinton won't admit/apologize because Hillary Clinton won't let him.
Hypothesis: Some say Hillary won't let Bill do anything.
 Answer: "
2,375077,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: 'If you think that's going to happen, if you hear them give the order...will you warn me?'
Hypothesis: Don't tell me if they give the order.
 Answer: "
2,18375,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise:  Actual and projected amounts are from the Budget of the United States Government, Fiscal Year 2002, Historical Tables.
Hypothesis: Actual and projected amounts are from the US government budget for 2008.
 Answer: "
0,143691,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The grapes used for wine have seeds, but they've been cloned from shoots for more than a hundred years in the case of many vineyards.
Hypothesis: Wine is made from grapes.
 Answer: "
0,110689,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Pensions, Income from Accumulated Assets, and Earnings Determine Who Had Highest Retirement Incomes
Hypothesis: Income from accumulated assets was a factor used to determine the highest retirement incomes.
 Answer: "
1,76643,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: That way they will know that was the gift you wanted to give them.
Hypothesis: It is too bad the gift you wanted to give them was sold out.
 Answer: "
2,111748,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The sun shone off the bare breasts of the sculpted naked angel handguard.
Hypothesis: It was a cloudy, grey day.
 Answer: "
1,67915,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: it's usually the television that we see nowadays seems like that it's it it doesn't even have some of the underlying uh things to it you know that maybe the old movies and things had you know the underlying themes and stuff that maybe you had to kind of figure out or you know like with Hitchcock or something where you're you're you're expecting something or
Hypothesis: Older films are more interesting since there was some mystery to them.
 Answer: "
0,177248,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah well where are you
Hypothesis: What is your location?
 Answer: "
0,371892,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The Leap reached its zenith with the Packers' Super Bowl win last season.
Hypothesis: The Packers' Super Bowl win was the peak of The Leap.
 Answer: "
1,132035,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: But there's a difference now.
Hypothesis: The actions are not the same!
 Answer: "
0,50225,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Unless you already have some experience in the region, we recommend that you use the services of the many first-class local tour operators.
Hypothesis: It is advised that you make use of local tour operators.
 Answer: "
0,16573,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: (Mainstream conservatives sure aren't complaining about the WTO's power to penalize countries that fail to open their telecommunications to foreign investment.)
Hypothesis: The conservatives have no complaints about the power of the WTO.
 Answer: "
2,194687,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Also, in that report, we made a number of recommendations intended to improve the Office of Management and Budget's (OMB) oversight of agency information security practices and strengthen its leadership role in this area.
Hypothesis: We have recommendations that are supposed to lower OMB's oversight of security practices.
 Answer: "
2,71311,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: When the Persians destroyed Miletus in 494 b.c. they also razed the Temple of Apollo at Didyma.
Hypothesis: The Persians kept the Temple of Apollo at Didyma safe despite destroying Miletus.
 Answer: "
1,35863,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Start perhaps with an evening ride along the open-air restaurants on Jalan Taman, better known as Glutton's Corner.
Hypothesis: These open air restaurants serve food of various cuisines. 
 Answer: "
0,357981,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: He watched the militia, the sons of Javis, run and swing sticks at each other.
Hypothesis: Javis's sons were running around.
 Answer: "
0,49511,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Unforgettable memories, I'd say.'
Hypothesis: The memories are unforgettable
 Answer: "
0,360596,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The collar rose high on the left side, protecting his throat when in a left-foot-forward stance.
Hypothesis: The collar was used as protection.
 Answer: "
2,298985,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: On the Cabrit islet across the way you'll see a 19th-century fort named, inevitably, after the Empress Josephine.
Hypothesis: On the Cabrit islet, you will see nothing.
 Answer: "
1,123616,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: However, young and old, stranger and Dubliner rub shoulders quite happily.
Hypothesis: Young and old, stranger and Dubliner give one another shoulder massages. 
 Answer: "
2,94580,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: It is one of a number of scuole (literally, schools or confraternities) unique to the days of the Venetian Republic.
Hypothesis: This school was built just last year and features ultra-modern amenities.
 Answer: "
2,81156,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Bayliss can either catch you off guard or see you're provoked again into doing something he can rope you in for.
Hypothesis: Bayliss could care less about what you're doing.
 Answer: "
2,256413,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: well just today in the mail i got uh i got got my guaranteed acceptance by uh American Express
Hypothesis: It's possible I will not be accepted for my American Express card. 
 Answer: "
2,233865,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Where was he? 
Hypothesis: Where did the woman go?
 Answer: "
0,274559,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: At 12 months, outcomes for both groups were still not different, but the percentage of patients who had improved had decreased and was no longer significantly different from baseline.
Hypothesis: After a year, both groups had similar outcomes.
 Answer: "
2,380299,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: This huge high-rise right on the Plaza de Espana is all sheen and international sophistication, but is not as elegant as one might think.
Hypothesis: There are no high-rises on the Plaza de Espana.
 Answer: "
